date,d,item_id,dept_id,cat_id,store_id,state_id,units_sold,sell_price,revenue,weekday,month,year,event_name_1,event_type_1
2016-04-18,d_1907,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,30,1.6,48.0,Monday,4,2016,,
2016-04-19,d_1908,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,45,1.6,72.0,Tuesday,4,2016,,
2016-04-20,d_1909,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,29,1.6,46.400000000000006,Wednesday,4,2016,,
2016-04-21,d_1910,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,53,1.6,84.80000000000001,Thursday,4,2016,,
2016-04-22,d_1911,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,87,1.6,139.20000000000002,Friday,4,2016,,
2016-04-23,d_1912,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,95,1.6,152.0,Saturday,4,2016,,
2016-04-24,d_1913,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,42,1.6,67.2,Sunday,4,2016,,
2016-04-25,d_1914,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,48,1.6,76.80000000000001,Monday,4,2016,,
2016-04-26,d_1915,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,35,1.6,56.0,Tuesday,4,2016,,
2016-04-27,d_1916,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,34,1.6,54.400000000000006,Wednesday,4,2016,,
2016-04-28,d_1917,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,67,1.6,107.2,Thursday,4,2016,,
2016-04-29,d_1918,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,63,1.6,100.80000000000001,Friday,4,2016,,
2016-04-30,d_1919,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,99,1.6,158.4,Saturday,4,2016,Pesach End,Religious
2016-05-01,d_1920,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,71,1.6,113.60000000000001,Sunday,5,2016,OrthodoxEaster,Religious
2016-05-02,d_1921,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,59,1.6,94.4,Monday,5,2016,,
2016-05-03,d_1922,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,35,1.6,56.0,Tuesday,5,2016,,
2016-05-04,d_1923,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,47,1.6,75.2,Wednesday,5,2016,,
2016-05-05,d_1924,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,73,1.6,116.80000000000001,Thursday,5,2016,Cinco De Mayo,Cultural
2016-05-06,d_1925,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,89,1.6,142.4,Friday,5,2016,,
2016-05-07,d_1926,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,104,1.6,166.4,Saturday,5,2016,,
2016-05-08,d_1927,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,77,1.6,123.2,Sunday,5,2016,Mother's day,Cultural
2016-05-09,d_1928,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,72,1.6,115.2,Monday,5,2016,,
2016-05-10,d_1929,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,46,1.6,73.60000000000001,Tuesday,5,2016,,
2016-05-11,d_1930,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,30,1.6,48.0,Wednesday,5,2016,,
2016-05-12,d_1931,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,35,1.6,56.0,Thursday,5,2016,,
2016-05-13,d_1932,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,77,1.6,123.2,Friday,5,2016,,
2016-05-14,d_1933,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,47,1.6,75.2,Saturday,5,2016,,
2016-05-15,d_1934,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,74,1.6,118.4,Sunday,5,2016,,
2016-05-16,d_1935,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,38,1.6,60.800000000000004,Monday,5,2016,,
2016-05-17,d_1936,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,42,1.6,67.2,Tuesday,5,2016,,
2016-05-18,d_1937,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,39,1.6,62.400000000000006,Wednesday,5,2016,,
2016-05-19,d_1938,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,51,1.6,81.60000000000001,Thursday,5,2016,,
2016-05-20,d_1939,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,69,1.6,110.4,Friday,5,2016,,
2016-05-21,d_1940,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,67,1.6,107.2,Saturday,5,2016,,
2016-05-22,d_1941,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,64,1.6,102.4,Sunday,5,2016,,
2015-05-24,d_1577,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Sunday,5,2015,,
2015-05-25,d_1578,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,27,2.5,67.5,Monday,5,2015,MemorialDay,National
2015-05-26,d_1579,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Tuesday,5,2015,,
2015-05-27,d_1580,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Wednesday,5,2015,,
2015-05-28,d_1581,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Thursday,5,2015,,
2015-05-29,d_1582,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Friday,5,2015,,
2015-05-30,d_1583,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,31,2.5,77.5,Saturday,5,2015,,
2015-05-31,d_1584,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Sunday,5,2015,,
2015-06-01,d_1585,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Monday,6,2015,,
2015-06-02,d_1586,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Tuesday,6,2015,,
2015-06-03,d_1587,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Wednesday,6,2015,,
2015-06-04,d_1588,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Thursday,6,2015,NBAFinalsStart,Sporting
2015-06-05,d_1589,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,26,2.5,65.0,Friday,6,2015,,
2015-06-06,d_1590,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Saturday,6,2015,,
2015-06-07,d_1591,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Sunday,6,2015,,
2015-06-08,d_1592,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Monday,6,2015,,
2015-06-09,d_1593,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Tuesday,6,2015,,
2015-06-10,d_1594,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Wednesday,6,2015,,
2015-06-11,d_1595,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Thursday,6,2015,,
2015-06-12,d_1596,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Friday,6,2015,,
2015-06-13,d_1597,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Saturday,6,2015,,
2015-06-14,d_1598,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,27,2.5,67.5,Sunday,6,2015,,
2015-06-15,d_1599,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Monday,6,2015,,
2015-06-16,d_1600,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Tuesday,6,2015,NBAFinalsEnd,Sporting
2015-06-17,d_1601,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Wednesday,6,2015,,
2015-06-18,d_1602,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,6,2015,Ramadan starts,Religious
2015-06-19,d_1603,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Friday,6,2015,,
2015-06-20,d_1604,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Saturday,6,2015,,
2015-06-21,d_1605,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Sunday,6,2015,Father's day,Cultural
2015-06-22,d_1606,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Monday,6,2015,,
2015-06-23,d_1607,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Tuesday,6,2015,,
2015-06-24,d_1608,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Wednesday,6,2015,,
2015-06-25,d_1609,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Thursday,6,2015,,
2015-06-26,d_1610,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,12,2.5,30.0,Friday,6,2015,,
2015-06-27,d_1611,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Saturday,6,2015,,
2015-06-28,d_1612,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,6,2015,,
2015-06-29,d_1613,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Monday,6,2015,,
2015-06-30,d_1614,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Tuesday,6,2015,,
2015-07-01,d_1615,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Wednesday,7,2015,,
2015-07-02,d_1616,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Thursday,7,2015,,
2015-07-03,d_1617,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,26,2.5,65.0,Friday,7,2015,,
2015-07-04,d_1618,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Saturday,7,2015,IndependenceDay,National
2015-07-05,d_1619,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Sunday,7,2015,,
2015-07-06,d_1620,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Monday,7,2015,,
2015-07-07,d_1621,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Tuesday,7,2015,,
2015-07-08,d_1622,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Wednesday,7,2015,,
2015-07-09,d_1623,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Thursday,7,2015,,
2015-07-10,d_1624,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Friday,7,2015,,
2015-07-11,d_1625,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Saturday,7,2015,,
2015-07-12,d_1626,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Sunday,7,2015,,
2015-07-13,d_1627,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Monday,7,2015,,
2015-07-14,d_1628,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Tuesday,7,2015,,
2015-07-15,d_1629,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Wednesday,7,2015,,
2015-07-16,d_1630,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Thursday,7,2015,,
2015-07-17,d_1631,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Friday,7,2015,,
2015-07-18,d_1632,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Saturday,7,2015,Eid al-Fitr,Religious
2015-07-19,d_1633,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,12,2.5,30.0,Sunday,7,2015,,
2015-07-20,d_1634,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Monday,7,2015,,
2015-07-21,d_1635,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Tuesday,7,2015,,
2015-07-22,d_1636,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Wednesday,7,2015,,
2015-07-23,d_1637,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,7,2015,,
2015-07-24,d_1638,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,10,2.5,25.0,Friday,7,2015,,
2015-07-25,d_1639,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Saturday,7,2015,,
2015-07-26,d_1640,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,7,2015,,
2015-07-27,d_1641,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Monday,7,2015,,
2015-07-28,d_1642,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Tuesday,7,2015,,
2015-07-29,d_1643,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,6,2.5,15.0,Wednesday,7,2015,,
2015-07-30,d_1644,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,25,2.5,62.5,Thursday,7,2015,,
2015-07-31,d_1645,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Friday,7,2015,,
2015-08-01,d_1646,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,11,2.5,27.5,Saturday,8,2015,,
2015-08-02,d_1647,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Sunday,8,2015,,
2015-08-03,d_1648,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,25,2.5,62.5,Monday,8,2015,,
2015-08-04,d_1649,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Tuesday,8,2015,,
2015-08-05,d_1650,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,9,2.5,22.5,Wednesday,8,2015,,
2015-08-06,d_1651,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Thursday,8,2015,,
2015-08-07,d_1652,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Friday,8,2015,,
2015-08-08,d_1653,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Saturday,8,2015,,
2015-08-09,d_1654,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,26,2.5,65.0,Sunday,8,2015,,
2015-08-10,d_1655,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Monday,8,2015,,
2015-08-11,d_1656,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Tuesday,8,2015,,
2015-08-12,d_1657,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Wednesday,8,2015,,
2015-08-13,d_1658,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,26,2.5,65.0,Thursday,8,2015,,
2015-08-14,d_1659,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,23,2.5,57.5,Friday,8,2015,,
2015-08-15,d_1660,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Saturday,8,2015,,
2015-08-16,d_1661,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Sunday,8,2015,,
2015-08-17,d_1662,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Monday,8,2015,,
2015-08-18,d_1663,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,3,2.5,7.5,Tuesday,8,2015,,
2015-08-19,d_1664,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Wednesday,8,2015,,
2015-08-20,d_1665,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Thursday,8,2015,,
2015-08-21,d_1666,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Friday,8,2015,,
2015-08-22,d_1667,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Saturday,8,2015,,
2015-08-23,d_1668,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,8,2015,,
2015-08-24,d_1669,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Monday,8,2015,,
2015-08-25,d_1670,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,9,2.5,22.5,Tuesday,8,2015,,
2015-08-26,d_1671,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Wednesday,8,2015,,
2015-08-27,d_1672,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,10,2.5,25.0,Thursday,8,2015,,
2015-08-28,d_1673,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Friday,8,2015,,
2015-08-29,d_1674,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Saturday,8,2015,,
2015-08-30,d_1675,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Sunday,8,2015,,
2015-08-31,d_1676,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Monday,8,2015,,
2015-09-01,d_1677,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Tuesday,9,2015,,
2015-09-02,d_1678,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Wednesday,9,2015,,
2015-09-03,d_1679,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Thursday,9,2015,,
2015-09-04,d_1680,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Friday,9,2015,,
2015-09-05,d_1681,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Saturday,9,2015,,
2015-09-06,d_1682,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Sunday,9,2015,,
2015-09-07,d_1683,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Monday,9,2015,LaborDay,National
2015-09-08,d_1684,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Tuesday,9,2015,,
2015-09-09,d_1685,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,11,2.5,27.5,Wednesday,9,2015,,
2015-09-10,d_1686,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,9,2015,,
2015-09-11,d_1687,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,11,2.5,27.5,Friday,9,2015,,
2015-09-12,d_1688,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Saturday,9,2015,,
2015-09-13,d_1689,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,0,2.5,0.0,Sunday,9,2015,,
2015-09-14,d_1690,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,23,2.5,57.5,Monday,9,2015,,
2015-09-15,d_1691,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Tuesday,9,2015,,
2015-09-16,d_1692,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Wednesday,9,2015,,
2015-09-17,d_1693,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Thursday,9,2015,,
2015-09-18,d_1694,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Friday,9,2015,,
2015-09-19,d_1695,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Saturday,9,2015,,
2015-09-20,d_1696,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,23,2.5,57.5,Sunday,9,2015,,
2015-09-21,d_1697,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Monday,9,2015,,
2015-09-22,d_1698,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Tuesday,9,2015,,
2015-09-23,d_1699,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,9,2.5,22.5,Wednesday,9,2015,,
2015-09-24,d_1700,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,9,2015,EidAlAdha,Religious
2015-09-25,d_1701,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Friday,9,2015,,
2015-09-26,d_1702,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,12,2.5,30.0,Saturday,9,2015,,
2015-09-27,d_1703,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,9,2015,,
2015-09-28,d_1704,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Monday,9,2015,,
2015-09-29,d_1705,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Tuesday,9,2015,,
2015-09-30,d_1706,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Wednesday,9,2015,,
2015-10-01,d_1707,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Thursday,10,2015,,
2015-10-02,d_1708,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,17,2.5,42.5,Friday,10,2015,,
2015-10-03,d_1709,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Saturday,10,2015,,
2015-10-04,d_1710,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,10,2015,,
2015-10-05,d_1711,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Monday,10,2015,,
2015-10-06,d_1712,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Tuesday,10,2015,,
2015-10-07,d_1713,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Wednesday,10,2015,,
2015-10-08,d_1714,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,10,2015,,
2015-10-09,d_1715,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Friday,10,2015,,
2015-10-10,d_1716,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,25,2.5,62.5,Saturday,10,2015,,
2015-10-11,d_1717,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,31,2.5,77.5,Sunday,10,2015,,
2015-10-12,d_1718,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,25,2.5,62.5,Monday,10,2015,ColumbusDay,National
2015-10-13,d_1719,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,11,2.5,27.5,Tuesday,10,2015,,
2015-10-14,d_1720,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,10,2.5,25.0,Wednesday,10,2015,,
2015-10-15,d_1721,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Thursday,10,2015,,
2015-10-16,d_1722,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,20,2.5,50.0,Friday,10,2015,,
2015-10-17,d_1723,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Saturday,10,2015,,
2015-10-18,d_1724,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Sunday,10,2015,,
2015-10-19,d_1725,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Monday,10,2015,,
2015-10-20,d_1726,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Tuesday,10,2015,,
2015-10-21,d_1727,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Wednesday,10,2015,,
2015-10-22,d_1728,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,10,2.5,25.0,Thursday,10,2015,,
2015-10-23,d_1729,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Friday,10,2015,,
2015-10-24,d_1730,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Saturday,10,2015,,
2015-10-25,d_1731,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Sunday,10,2015,,
2015-10-26,d_1732,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Monday,10,2015,,
2015-10-27,d_1733,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,18,2.5,45.0,Tuesday,10,2015,,
2015-10-28,d_1734,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,19,2.5,47.5,Wednesday,10,2015,,
2015-10-29,d_1735,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,6,2.5,15.0,Thursday,10,2015,,
2015-10-30,d_1736,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Friday,10,2015,,
2015-10-31,d_1737,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,12,2.5,30.0,Saturday,10,2015,Halloween,Cultural
2015-11-01,d_1738,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Sunday,11,2015,,
2015-11-02,d_1739,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,29,2.5,72.5,Monday,11,2015,,
2015-11-03,d_1740,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Tuesday,11,2015,,
2015-11-04,d_1741,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Wednesday,11,2015,,
2015-11-05,d_1742,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,14,2.5,35.0,Thursday,11,2015,,
2015-11-06,d_1743,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Friday,11,2015,,
2015-11-07,d_1744,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,26,2.5,65.0,Saturday,11,2015,,
2015-11-08,d_1745,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,1,2.5,2.5,Sunday,11,2015,,
2015-11-09,d_1746,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,23,2.5,57.5,Monday,11,2015,,
2015-11-10,d_1747,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,13,2.5,32.5,Tuesday,11,2015,,
2015-11-11,d_1748,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,6,2.5,15.0,Wednesday,11,2015,VeteransDay,National
2015-11-12,d_1749,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Thursday,11,2015,,
2015-11-13,d_1750,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,16,2.5,40.0,Friday,11,2015,,
2015-11-14,d_1751,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Saturday,11,2015,,
2015-11-15,d_1752,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Sunday,11,2015,,
2015-11-16,d_1753,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,24,2.5,60.0,Monday,11,2015,,
2015-11-17,d_1754,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,11,2.5,27.5,Tuesday,11,2015,,
2015-11-18,d_1755,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,22,2.5,55.0,Wednesday,11,2015,,
2015-11-19,d_1756,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,15,2.5,37.5,Thursday,11,2015,,
2015-11-20,d_1757,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,9,2.5,22.5,Friday,11,2015,,
2015-11-21,d_1758,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,21,2.5,52.5,Saturday,11,2015,,
2015-11-22,d_1759,FOODS_3_099,FOODS_3,FOODS,CA_1,CA,28,2.5,70.0,Sunday,11,2015,,
